title (original),IMDB id,film_id,IMDB_url,Directors,Writers,Actors,Country of origin,Duration (min),Year of Production
Цветной киносборник № 33 1951 г.,,flm0001227,,,,,,,
Molti sogni per le strade,tt0040602,flm0001228,https://www.imdb.com/title/tt0040602/,,,,,,
Новости дня № 51 1951 г.,,flm0001229,,,,,,,
Большой концерт,tt0043351,flm0001230,https://www.imdb.com/title/tt0043351/,,,,,,
Новости дня № 52 1951 г.,,flm0001231,,,,,,,
Советский Узбекистан,,flm0001232,,,,,,,
Советский спорт № 10 1951 г.,,flm0001233,,,,,,,
Новости дня № 53 1951 г.,,flm0001234,,,,,,,
Der Tiger Akbar,tt0143940,flm0001235,https://www.imdb.com/title/tt0143940/,,,,,,
Мастера узбекского танца,,flm0001236,,,,,,,
Новости дня № 54 1951 г.,,flm0001237,,,,,,,
Цветной киносборник мультфильмов № 33 1951 г.,,flm0001238,,,,,,,
Chinnamul,tt0042329,flm0001239,https://www.imdb.com/title/tt0042329/,,,,,,
Новости дня № 55 1951 г.,,flm0001240,,,,,,,
34-й Октябрь,,flm0001241,,,,,,,
Новости дня № 56 1951 г.,,flm0001242,,,,,,,
So nyun bbal jjin san,tt0149946,flm0001243,https://www.imdb.com/title/tt0149946/,,,,,,
Наука и техника № 12 1951 г.,,flm0001244,,,,,,,
На кубок СССР по футболу 1951 г.,,flm0001245,,,,,,,
Тарас Шевченко,tt0044107,flm0001246,https://www.imdb.com/title/tt0044107/,,,,,,
Советский Таджикистан,,flm0001247,,,,,,,
Новости дня № 57 1951 г.,,flm0001248,,,,,,,
Советский спорт № 11 1951 г.,,flm0001249,,,,,,,
Новости дня № 58 1951 г.,,flm0001250,,,,,,,
Пионерия № 11 1951 г.,,flm0001251,,,,,,,
...Sans laisser d'adresse,tt0042923,flm0001252,https://www.imdb.com/title/tt0042923/,,,,,,
Новости дня № 59 1951 г.,,flm0001253,,,,,,,
Советская Молдавия,,flm0001254,,,,,,,
Новости дня № 60 1952 г.,,flm0001255,,,,,,,
Die letzte Heuer,tt0235542,flm0001256,https://www.imdb.com/title/tt0235542/,,,,,,
Дело мира победит,,flm0001257,,,,,,,
Советский спорт № 12 1952 г.,,flm0001258,,,,,,,
Пионерия № 12 1952 г.,,flm0001259,,,,,,,
Zugverkehr unregelmäßig,tt0235101,flm0001260,https://www.imdb.com/title/tt0235101/,,,,,,
Вселенная,,flm0001261,,,,,,,
Новости дня № 1 1952 г.,,flm0001262,,,,,,,
Новости дня № 2 1952 г.,,flm0001263,,,,,,,
Сельский врач,tt0044018,flm0001264,https://www.imdb.com/title/tt0044018/,,,,,,
Новости дня № 3 1952 г.,,flm0001265,,,,,,,
В аллеях парка,tt19890520,flm0001266,https://www.imdb.com/title/tt19890520/,,,,,,
Viata învinge,tt0141956,flm0001267,https://www.imdb.com/title/tt0141956/,,,,,,
Цветной киносборник мультфильмов № 33 1952 г.,,flm0001268,,,,,,,
Новости дня № 4 1952 г.,,flm0001269,,,,,,,
Новости сельского хозяйства № 1 1952 г.,,flm0001270,,,,,,,
Новости сельского хозяйства № 2 1952 г.,,flm0001271,,,,,,,
Кировцы,,flm0001272,,,,,,,
По Неману,,flm0001273,,,,,,,
Stalowe serca,tt0040833,flm0001274,https://www.imdb.com/title/tt0040833/,,,,,,
The Mikado,tt0031650,flm0001275,https://www.imdb.com/title/tt0031650/,,,,,,
Сильва,tt0037278,flm0001276,https://www.imdb.com/title/tt0037278/,,,,,,
Новости дня № 5 1952 г.,,flm0001277,,,,,,,
Новости сельского хозяйства № 11 1952 г.,,flm0001278,,,,,,,
По берегам верхней Волги,tt0239814,flm0001279,https://www.imdb.com/title/tt0239814/,,,,,,
Новости сельского хозяйска № 2 1952 г.,,flm0001280,,,,,,,
Новости дня № 6 1952 г.,,flm0001281,,,,,,,
